file_name,language,gender,dialect,text,speaker_id,line_id
5445597185.wav,Spanish,Male,Mexico,"Y luego fui a Singularity. Y luego estuve con el X-Prize. Es una forma de desarrollar relaciones y platicar con otra gente, ver otras visiones. Es muy interesante, la verdad. Pero como todo, después vas evolucionando. Y el YPO también. Entonces, creo que eso ha sido una forma de conseguir nuevo conocimiento y nuevas relaciones muy útil y que me ha salido muy bien en la vida. Y lo recomiendo mucho.",SMM54455,5445597185
5445524884.wav,Spanish,Male,Mexico,"Entonces, sí, la desigualdad, cada quien tiene que ver este su situación y unos son buenos para estos. Mira, yo tengo dos gemelos, Cristóbal y Mariano. Nacieron a la misma hora, son cuates. No son siameses, pero son cuates. No no son cuates. Ha sido lo mismo.",SMM54455,5445524884
2677624275.wav,Spanish,Male,Mexico,"Los hábitos generan situaciones y esas situaciones son unas para bien y otras para mal. Y otras diferentes, no bien ni mal, simplemente diferentes. Entonces, ¿cómo podemos pensar que todos somos iguales? Pues una cosa más. ¿Y cómo vamos a pensar que haya igualdad de oportunidades? Es ridículo, claro que no hay igualdad de oportunidades.",SMM26776,2677624275
2677684845.wav,Spanish,Male,Mexico,"Albania fue muy combativo, como lo fue Georgia. Son dos de las buenas noticias que hemos visto en esta Eurocopa, pero España supo solventar a cada rival al que se enfrentó. Ya hablaré un poco más adelante de lo que fue Italia, pero aquí me quiero concentrar en España contra Alemania.",SMM26776,2677684845
5113858196.wav,Spanish,Male,Mexico,"Siento lo mismo que al inicio de esta Eurocopa, aún cuando subestimé a España, no pensaba que rindiera a tan buen nivel, porque más allá que Rodri, si es un jugador fuera de serie, el resto son demasiado jóvenes, ¿no?. No esperaba a una Eurocopa el impacto que ha tenido Fabián Ruiz. Sí sé que Yamal es muy bueno.",SMM51138,5113858196
2677658074.wav,Spanish,Male,Mexico,"No lo veía a los 16 años siendo una de las grandes figuras de esta Eurocopa, aunque tenía sospechas de que lo podía hacer. No veía a Nico Williams tampoco en el plan super estrella, ni veía a Morata, como no lo he visto, a pesar de que la gente en general estaba fascinada con Morata después de que le metió bola a Croacia.",SMM26776,2677658074
5113876549.wav,Spanish,Male,Mexico,"Sigue sin tener el punch en el área España y se ha defendido bien, se ha defendido bien, contrario a lo que yo pensaba, porque no me parece que el Le Normand y Laporte sean defensas de garantía, pero Cucurella me ha sorprendido en el lateral izquierdo. Yo esperaba ver a Grimaldo y creí que era uno de los puntos fuertes.",SMM51138,5113876549
2677648409.wav,Spanish,Male,Mexico,"De los pocos puntos fuertes que yo realmente le veía a España, era el que no está jugando, ¿no? Alejandro Grimaldo, porque Cucurella lo ha hecho muy bien. Sorprendentemente, insisto. El Carvajal no se puede uno extrañar, que esté bien. Unai Simón casi no ha tenido problemas. Pero vamos a ver.",SMM26776,2677648409
2677650502.wav,Spanish,Male,Mexico,"Croacia dejó que desear. Claramente anticipábamos que iba a ser difícil, que otra vez, dos años después, Croacia, que todavía logró meterse a la final de la Nations League y perderla en penales contra España, iba a ser muy difícil que rindiera a un nivel altísimo. No lo hizo. Italia, ni hablar. Ya hablaré de Italia. Y bueno, Albania y Georgia, mis respetos.",SMM26776,2677650502
2677629425.wav,Spanish,Male,Mexico,"No es tan fácil el segundo tiempo que acaba solventándolo con tranquilidad en contra de Hungría. Y el tercer partido contra Suiza es muy complicado. Hemos visto crecer a Suiza en esta euro. Y bueno, ya hablaré de Suiza también, pero no toca hablar todavía de Suiza. Pero ahí sí puso a Alemania contra las cuerdas. Alemania pudo ser segundo lugar de grupo si no hubiera sido por ese gol de Fullkrug del empate.",SMM26776,2677629425
2677652296.wav,Spanish,Male,Mexico,"Y un segundo lugar de grupo, lo que son las cosas, le hubiera beneficiado a Alemania porque habría caído del otro lado ¿no?, del otro lado de la llave y se hubiera encontrado ante rivales y un camino mucho más despejado a la final del que se va a encontrar a partir de ahora.",SMM26776,2677652296
5113824410.wav,Spanish,Male,Mexico,"Pero se tienen que enfrentar en un contexto en el que, pues sí, la llave, como he comentado en otra ocasión, últimamente está de moda que haya un camino difícil, un camino fácil, y España siendo primer lugar de grupo y Alemania siendo también primer lugar de grupo, les tocó el camino complicado.",SMM51138,5113824410
2677672307.wav,Spanish,Male,Mexico,"Cuando se supone que el camino complicado te tendría que tocar si eres segundo o tercer de grupo, pero no ha ocurrido como no suele ocurrir en la Champions League, donde ahí sí los sorteos suelen determinar, o al menos en los dos últimos años han determinado contextos muy similares ¿no? Un camino en el que tú ves a los candidatos a llegar a la final y entre todos te cuesta trabajo vislumbrar a uno, porque el otro lado todos los que creías que iban a llegar a la final, pues resulta que solamente va a ser uno de ellos.",SMM26776,2677672307
2677655181.wav,Spanish,Male,Mexico,"Y bueno, en este caso ni siquiera a la semifinal podrá llegar Alemania ni tampoco España. Vamos a ver. Empieza la Eurocopa para ambos porque Alemania no se ha puesto a prueba todavía, a pesar de que Suiza sí que fue un buen sinodal y lo hizo ver mal.",SMM26776,2677655181
2677675245.wav,Spanish,Male,Mexico,"Y de España, pues ni hablar, ¿no? España es un equipo muy joven, muy, muy joven. Y yo creo que en este contexto, aunque hasta ahora no se ha notado, tiene que llegar el momento en el que España ya no le alcance, que el viento sople en su contra y que no tenga respuesta óptima.",SMM26776,2677675245
2677692774.wav,Spanish,Male,Mexico,"Francia y Portugal han sido decepcionantes. Cada quien a su nivel. En cuanto a la selección francesa, es algo a lo que ya estamos acostumbrados. Y le salen las cuentas a Deschamps y por qué va a cambiar. Yo creo que por otro camino también sería exitoso y podría ser mucho más amable y menos arriesgado. Incluso la paradoja de que ser tan conservador es un riesgo innecesario cuando tienes tanto talento. ¿No?",SMM26776,2677692774
2677689258.wav,Spanish,Male,Mexico,"Y te pasa lo que le ocurrió a Francia en el partido en el que le empata a Polonia con un error de Upamecano el penal. Y pierde el primer lugar de grupo y bueno, se tiene que enfrentar con Bélgica. Bélgica que murió de nada.",SMM26776,2677689258
2677698749.wav,Spanish,Male,Mexico,"Es decir, hay gente que dice que México murió de nada en la Copa América. No, la definición de morir de nada la tiene patentada la Bélgica de Doménico Tedesco. No hizo nada en los 360 minutos.",SMM26776,2677698749
5113865783.wav,Spanish,Male,Mexico,"Se limitó a comparecer, a preparar un contraataque que nunca pudo desarrollar. O sea no, el contexto de contraataque ahí estaba, pero nunca contraatacó realmente a una Francia muy bien defensivamente ¿no? Impecable lo de Kounde, lo de Theo Hernández en los costados, lo de Saliba sobre todo en defensa, incluso lo de Upamecano que como he dicho es un muy buena defensa.",SMM51138,5113865783
5113813501.wav,Spanish,Male,Mexico,"El problema es que muchas veces, aunque sean poquitas veces, poquitas veces, corrijo, se esmera en aparentarlo. Pero esas poquitas veces que hubieras defensa central, pues si es en los momentos cruciales, se nota mucho ¿no? Pero bueno, contra Polonia pagó, perdió el primer lugar de grupo.",SMM51138,5113813501
2677638541.wav,Spanish,Male,Mexico,"Pero esperemos por el bien de Francia, aquellos que quieran o les interesa el bien de Francia, que Upamecano ya haya cometido su último grave error en la euro porque realmente hizo un buen partido como el resto del aparato defensivo en contra de una Bélgica horrorosa, una Bélgica terrible, una Bélgica que sabíamos que en defensa tenía lagunas muy importantes.",SMM26776,2677638541
5113876377.wav,Spanish,Male,Mexico,"Metieron a Openda en el último partido, tocó como 10 pelotas nada más. Bakayoko sí que jugó el primer partido, lo jugó mal y no volvimos a verlo. En fin, no me voy a perder demasiado en Bélgica, estoy perdiendo el tiempo en una selección que no merece ni siquiera desengranar el desastre que fue.",SMM51138,5113876377
2677649643.wav,Spanish,Male,Mexico,"Fue horrible en un grupo tan sencillo, era para sacar el primer lugar de grupo y ni siquiera lo buscó. Y no se sorprendió de que le aguchearan todavía el cínico de su entrenador. Él estaba muy contento de haber logrado la clasificación en un grupo tan descaradamente sencillo que, en segundo lugar, se tuvo que encontrar contra Francia. Pero bueno, eso ya es historia. ",SMM26776,2677649643
5113875552.wav,Spanish,Male,Mexico,"Había realmente algo de nuestro origen que ella como que exaltaba todo el tiempo, desde la comida, el día de muertos, la navidad, pero la navidad mexicana, no de las posadas, ella hacia las nueve posadas. O sea, como que yo crecí en un entorno que realmente celebraba demasiado todo lo que lo que el ser mexicano conlleva.",SMM51138,5113875552
5113861593.wav,Spanish,Male,Mexico,"Pero especialmente lo que el ser de Tlaxcala o en este caso, bueno, pues yo nací en Huamantla significaba y que las tradiciones que teníamos eran únicas y que entonces entre más crecí y entre más conocí el mundo, pues mucho más orgullo me daba a saber de dónde venía y lo que teníamos nosotros.",SMM51138,5113861593
5113893856.wav,Spanish,Male,Mexico,"Entonces cuando yo hice un disco, homenaje a México, quise que se agregara el sonido del salterio con el maestro, que ya tenía noventa y tantos años en aquella época, y su nieto vino a grabar conmigo.",SMM51138,5113893856
5113891210.wav,Spanish,Male,Mexico,"Y entonces cada vez que he podido, por ejemplo, hoy ya su nieto, que es maestro de salterios y constructor de salterios, también, bueno, sería artesano más bien, lo empecé a invitar a videoclips, a grabaciones, cuando cante en el Teatro de la Ciudad vino a tocar conmigo.\",SMM51138,5113891210
5113835210.wav,Spanish,Male,Mexico,"Y entonces, bueno, pues yo iba allí a como a hacer acólito, pero pues ayudamos en todo mi hermano y yo en todo lo que se pudiera.",SMM51138,5113835210
5113831280.wav,Spanish,Male,Mexico,"Y entonces recuerdo que en algún momento había como una cajita de cosas que iban a tirar, que tenían que ver, había cosas antiguas, había pequeños candelabros, había coronas de vírgenes que pues ya las iban a tirar porque ya se les habían caído los brillantitos o la cruz o lo que sea. Y me acuerdo que yo les dije que si le iban a tirar, que porque no mejor me la quedaba yo. Dijen...",SMM51138,5113831280
5113826951.wav,Spanish,Male,Mexico,"De ahí empecé a coleccionar coronas de vírgenes que hoy tengo bastantes de diferentes épocas que he hecho. Por eso la como la logo es una corona, pero es por eso.",SMM51138,5113826951
5113866072.wav,Spanish,Male,Mexico,"Y entonces, ya digamos un poco más grande, mi abuela antes de morir, pues me heredó algunas piezas y tengo un niño dios que debe ser del siglo 18, que es muy especial porque tiene los brazos cruzados y entonces ahí en su pueblo hace mucho frío. Entonces siempre decía la gente que seguramente era porque tenía frío. Entonces, ese es una de las piezas especiales que tengo.",SMM51138,5113866072
5113843745.wav,Spanish,Male,Mexico,"Alexandre Pires es un artista que yo descubrí cuando iba en la preparatoria. Recién acaba de empezar y él tenía un tema en una telenovela, justamente de Tevasteca, que se llamaba Lo que es el amor. Y la canción a mí me encantaba y yo apenas buscaba como oportunidades donde cantar.",SMM51138,5113843745
5113862898.wav,Spanish,Male,Mexico,"Y resulta que en el colegio de bachilleres donde yo estaba anuncian el concurso de canto de la escuela, que si ganabas el del plantel te llevarían después al interbachilleres, que es el estatal. Y pues yo ahí vi mi gran oportunidad.",SMM51138,5113862898
5113833386.wav,Spanish,Male,Mexico,"Después él se volvió solista e hizo este disco en español, que fue un éxito tremendo. Y esta canción, yo digo que es mi canción de la suerte, porque canté esa canción en ese primer concurso, gané el primer lugar. Me fui al estatal, no la quise cambiar, gané el primer lugar.",SMM51138,5113833386
5113821466.wav,Spanish,Male,Mexico,"Y de ahí cada concurso que yo tenía la cantaba. O sea, como bueno, pues esto la asegura ni pa qué le muevo. Entonces él ganaba en uno en Puebla, otro más allá en algún concurso de una feria.",SMM51138,5113821466
5113877679.wav,Spanish,Male,Mexico,"No sé, es así, no te sé decir, o sea, esta sí es algo que no te podría decir ni que fue mi mamá o mi papá o mi abuela o... Siento que eso, por alguna razón...",SMM51138,5113877679
5113833715.wav,Spanish,Male,Mexico,"Le echo caso mucho a mi intuición siempre, o sea, como que siempre he sentido y he escuchado una voz interna que me dice... Tú dale, o sea, tú sigue. Y me acuerdo que salí feliz, o sea, fui feliz porque llegué a los 40 mejores de miles.",SMM51138,5113833715
5113865119.wav,Spanish,Male,Mexico,"Y entonces, me acuerdo que les dije, saben que ya no me voy a quedar, llame a mi papá, le voy a decir, no me quiero quedar, yo quiero hacer otra cosa ¿no? Y entonces, pues, de alguna manera hoy...",SMM51138,5113865119
5113838838.wav,Spanish,Male,Mexico,"Por lo que veo que mi música a veces provoca en las personas o porque las historias me llegan ahora más que nunca por las redes sociales que te puede llegar alguien y te cuente, esto hizo por mí tu música, quiero pensar que realmente sí estoy haciendo pues lo que Dios me mandó a hacer. ¿no?",SMM51138,5113838838
